Gender,Age,Education,MaritalStatus,FamilyCount,ChildCount,IncomeType,IncomeClass,Occupation,OrgType,HouseOwnYN,DwellingType,HousingType,ResidenceClass,CarOwnedYN,ActiveLoanYN,LoanType,ApplWeek,ApplHour,Accompany,CarPrice,Deposit,LoanTerm,LoanRemainTerm,InterestType,LoanAmount,LoanRemainAmount,HomeAddMatchedYN,WorkAddMatchedYN,InquiryCount,IdChangedYears,InfoChangedYears,PhoneChangedYears
여성,60.0,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),금,9,배우,43000000,10,24,24,변동,38700000,38700000,Y,Y,3,13.2,25.5,3.3
여성,61.7,전문대,독신,1,0,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,10,단독,15000000,0,12,12,변동,15000000,15000000,Y,Y,0,12.8,15.3,1.6
남성,62.1,중학교,결혼,3,1,퇴직,3000만원 미만,기타,산업,Y,자가,아파트,양호,N,N,할부금융(장/단기),수,10,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,0,0.0,33.8,1.0
남성,62.3,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,산업,N,월세,연립/다세대/빌라,양호,Y,Y,오토론,화,10,단독,25000000,10,24,24,변동,22500000,22500000,Y,Y,1,11.8,28.2,0.0
남성,62.6,고등학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,무역,Y,가족공동,아파트,양호,N,Y,할부금융(장/단기),목,9,단독,30000000,30,36,36,변동,21000000,21000000,Y,Y,2,10.9,35.4,6.4
남성,63.0,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),금,9,단독,25000000,10,24,24,변동,22500000,22500000,Y,Y,0,11.3,34.3,7.6
남성,63.9,고등학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,양호,N,N,오토론,금,13,단독,43000000,20,36,36,변동,34400000,34400000,Y,Y,3,12.3,37.1,1.6
남성,63.9,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,외국계,N,전세,아파트,양호,Y,Y,할부금융(장/단기),화,9,단독,20000000,20,12,12,변동,16000000,16000000,Y,Y,5,13.6,13.2,4.6
남성,64.2,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),월,10,단독,25000000,30,36,36,변동,17500000,17500000,Y,Y,3,13.2,12.7,4.3
여성,64.4,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),화,10,단독,52000000,30,48,48,혼합,36400000,36400000,Y,Y,1,11.4,10.7,4.3
남성,65.6,고등학교,결혼,3,1,퇴직,3000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,N,오토론,금,10,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,0,12.4,2.5,0.0
남성,67.1,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,양호,N,N,할부금융(장/단기),화,9,단독,15000000,0,12,12,변동,15000000,15000000,Y,Y,0,11.4,33.1,7.3
남성,67.2,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,N,할부금융(장/단기),금,9,단독,25000000,30,36,36,변동,17500000,17500000,Y,Y,0,11.9,34.6,0.0
남성,67.9,중학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,Y,Y,할부금융(장/단기),목,9,배우,61000000,10,24,24,변동,54900000,54900000,Y,Y,0,10.7,3.5,0.0
남성,36.3,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,오토론,월,17,단독,20000000,10,24,24,변동,18000000,18000000,Y,Y,0,12.1,12.4,0.4
남성,45.7,대학교,결혼,5,3,퇴직,3000만원 미만,기타,운송,N,전세,오피스텔,양호,Y,N,오토론,금,16,단독,15000000,20,12,12,변동,12000000,12000000,Y,Y,3,0.5,9.5,5.7
남성,46.6,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,N,월세,단독주택,양호,Y,Y,할부금융(장/단기),월,10,단독,20000000,10,24,24,변동,18000000,18000000,Y,Y,3,1.5,11.7,0.4
남성,51.9,전문대,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,양호,N,Y,할부금융(장/단기),화,11,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,0,6.8,20.0,0.0
남성,54.3,전문대,결혼,4,2,퇴직,3000만원 미만,기타,산업,N,월세,아파트,양호,Y,N,할부금융(장/단기),수,9,단독,30000000,0,12,12,변동,30000000,30000000,Y,Y,0,9.2,24.0,6.2
남성,55.4,대학원,독신,1,0,퇴직,1억원 이상,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,15,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,0,6.6,24.7,4.6
남성,55.7,대학교,결혼,3,1,퇴직,3000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,N,할부금융(장/단기),수,11,단독,20000000,0,12,12,변동,20000000,20000000,Y,Y,2,8.9,34.0,0.0
남성,55.9,대학교,독신,2,1,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,13,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,3,9.2,25.7,2.4
남성,56.4,중학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,무역,N,월세,아파트,양호,N,Y,할부금융(장/단기),수,17,단독,61000000,10,24,24,변동,54900000,54900000,Y,Y,1,11.1,7.8,4.1
남성,56.7,대학교,독신,4,3,퇴직,3000만원 미만,기타,서비스,N,반전세,아파트,양호,N,N,할부금융(장/단기),월,16,단독,52000000,20,36,36,변동,41600000,41600000,Y,Y,1,10.9,13.2,0.0
남성,56.8,전문대,결혼,5,3,퇴직,5000만원~1억원 미만,기타,무역,N,반전세,아파트,양호,N,Y,할부금융(장/단기),화,11,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,7,10.8,9.9,4.3
남성,57.2,전문대,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,양호,Y,Y,오토론,화,15,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,0,11.4,5.0,0.5
남성,57.3,전문대,결혼,5,3,퇴직,3000만원~5000만원 미만,기타,공공,N,월세,아파트,양호,N,Y,할부금융(장/단기),월,9,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,2,11.7,24.9,0.9
남성,58.1,전문대,결혼,3,1,퇴직,3000만원 미만,기타,기타,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,11,단독,25000000,20,36,36,변동,20000000,20000000,Y,Y,0,13.0,37.3,0.0
남성,58.2,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,N,할부금융(장/단기),수,9,단독,20000000,20,48,48,변동,16000000,16000000,Y,Y,1,12.8,10.0,0.0
남성,58.4,고등학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,서비스,N,월세,단독주택,양호,N,Y,할부금융(장/단기),월,17,단독,30000000,20,48,48,혼합,24000000,24000000,Y,Y,0,12.9,29.4,6.6
남성,58.5,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,외국계,N,전세,아파트,양호,Y,Y,할부금융(장/단기),수,12,단독,25000000,20,36,36,변동,20000000,20000000,Y,Y,1,11.2,28.4,5.0
남성,58.5,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,9,단독,20000000,0,12,12,변동,20000000,20000000,Y,Y,0,0.0,12.0,0.0
남성,58.8,대학교,독신,3,2,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,Y,오토론,화,11,단독,25000000,20,48,48,변동,20000000,20000000,Y,Y,7,2.4,0.8,2.0
남성,59.3,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,10,단독,52000000,0,12,12,변동,52000000,52000000,Y,Y,5,11.5,3.2,3.9
남성,59.3,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,양호,Y,Y,오토론,금,10,단독,20000000,10,24,24,변동,18000000,18000000,Y,Y,3,13.1,19.5,3.5
남성,59.3,대학원,이혼,3,2,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,N,N,오토론,수,12,단독,25000000,20,36,36,변동,20000000,20000000,Y,Y,2,11.1,28.9,5.6
남성,59.4,대학교,독신,2,1,퇴직,3000만원 미만,기타,서비스,Y,자가,단독주택,양호,Y,Y,할부금융(장/단기),화,13,단독,55000000,30,48,48,변동,38500000,38500000,Y,Y,2,12.0,0.0,2.7
남성,59.5,대학교,결혼,5,3,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,10,단독,43000000,10,24,24,고정,38700000,38700000,Y,Y,0,13.4,32.4,3.2
남성,59.5,고등학교,결혼,5,3,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),금,14,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,0,12.1,26.4,0.8
남성,59.8,고등학교,결혼,5,3,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,양호,N,Y,할부금융(장/단기),금,13,단독,52000000,20,36,36,변동,41600000,41600000,Y,Y,1,11.6,28.4,4.3
남성,59.9,대학교,독신,1,0,퇴직,3000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),수,17,배우,15000000,30,48,48,변동,10500000,10500000,Y,Y,1,11.8,16.7,0.0
남성,60.2,전문대,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),금,10,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,2,13.7,0.0,4.5
남성,61.4,전문대,결혼,3,1,퇴직,5000만원~1억원 미만,기타,무역,N,월세,아파트,양호,N,N,할부금융(장/단기),월,15,단독,52000000,20,36,36,변동,41600000,41600000,Y,Y,4,12.0,37.6,3.1
남성,61.5,고등학교,독신,3,2,퇴직,3000만원~5000만원 미만,기타,기타,Y,자가,아파트,양호,N,N,할부금융(장/단기),월,12,단독,30000000,0,12,12,변동,30000000,30000000,Y,Y,0,11.1,36.8,6.4
여성,61.9,중학교,결혼,4,2,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,11,단독,15000000,20,12,12,변동,12000000,12000000,Y,Y,0,12.0,21.9,2.9
남성,62.4,대학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,N,Y,오토론,화,14,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,0,13.4,16.7,2.0
남성,62.8,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,외국계,Y,자가,아파트,양호,Y,N,할부금융(장/단기),목,11,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,0,11.0,3.2,2.9
남성,64.9,고등학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,Y,Y,할부금융(장/단기),월,12,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,0,12.4,0.4,6.8
여성,65.0,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,외국계,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,14,단독,43000000,30,36,36,변동,30100000,30100000,Y,Y,4,12.0,24.1,2.1
남성,65.9,고등학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,15,단독,25000000,20,48,48,변동,20000000,20000000,Y,Y,4,13.2,14.2,0.0
남성,39.1,대학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),금,10,단독,18000000,30,48,48,변동,12600000,12600000,Y,Y,0,11.6,5.0,1.2
여성,49.0,대학교,이혼,2,1,퇴직,5000만원~1억원 미만,기타,외국계,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,9,단독,43000000,30,48,48,변동,30100000,30100000,N,Y,1,4.0,18.2,3.3
남성,50.1,전문대,결혼,3,1,퇴직,5000만원~1억원 미만,기타,운송,Y,공공장기,오피스텔,양호,N,Y,할부금융(장/단기),월,16,친지,52000000,0,12,12,변동,52000000,52000000,Y,Y,1,5.0,11.4,4.7
남성,54.0,대학교,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,15,단독,43000000,20,36,36,변동,34400000,34400000,Y,Y,1,8.9,0.0,0.0
남성,54.6,전문대,독신,2,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,양호,Y,N,할부금융(장/단기),월,9,단독,20000000,30,36,36,변동,14000000,14000000,Y,Y,1,9.5,26.5,3.1
남성,55.1,고등학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),수,11,단독,61000000,10,24,24,변동,54900000,54900000,Y,Y,4,5.1,31.8,4.2
남성,55.9,전문대,독신,4,3,퇴직,5000만원~1억원 미만,기타,공공,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,13,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,3,10.4,5.1,4.7
남성,56.8,대학교,이혼,2,1,퇴직,5000만원~1억원 미만,기타,공공,Y,자가,아파트,양호,N,N,할부금융(장/단기),금,10,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,4,11.7,4.9,4.4
남성,57.1,대학원,독신,1,0,퇴직,3000만원~5000만원 미만,기타,산업,N,반전세,연립/다세대/빌라,양호,Y,N,할부금융(장/단기),수,11,단독,20000000,20,12,12,변동,16000000,16000000,Y,Y,2,11.7,6.6,2.9
남성,57.3,전문대,결혼,3,1,퇴직,5000만원~1억원 미만,기타,외국계,Y,자가,아파트,양호,Y,Y,오토론,화,13,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,2,11.2,13.1,0.0
남성,57.5,고등학교,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,N,Y,할부금융(장/단기),금,14,단독,30000000,30,48,48,혼합,21000000,21000000,Y,Y,2,12.0,7.9,0.8
남성,57.8,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,N,오토론,금,11,단독,30000000,30,36,36,변동,21000000,21000000,Y,Y,0,11.1,17.8,1.3
남성,58.0,대학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,산업,N,전세,연립/다세대/빌라,양호,Y,N,오토론,목,11,단독,30000000,30,48,48,혼합,21000000,21000000,Y,Y,0,11.5,17.5,0.0
남성,58.0,전문대,결혼,3,1,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,9,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,5,11.2,10.1,0.0
남성,58.7,고등학교,결혼,3,1,퇴직,3000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,오토론,화,9,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,0,0.0,8.3,0.0
남성,59.0,고등학교,독신,4,3,퇴직,3000만원 미만,기타,산업,Y,공공장기,아파트,양호,N,Y,할부금융(장/단기),수,9,단독,18000000,30,48,48,변동,12600000,12600000,Y,Y,3,11.9,28.9,3.0
남성,59.2,고등학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,14,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,3,0.0,4.9,0.4
남성,59.3,전문대,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),수,12,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,2,13.1,29.2,2.3
남성,59.6,고등학교,이혼,2,1,퇴직,3000만원 미만,기타,운송,Y,자가,오피스텔,양호,N,Y,할부금융(장/단기),목,10,단독,20000000,20,48,48,변동,16000000,16000000,Y,Y,2,14.2,4.6,4.6
여성,61.6,전문대,결혼,2,0,퇴직,3000만원 미만,기타,산업,Y,자가,아파트,양호,Y,Y,오토론,금,17,배우,18000000,10,24,24,변동,16200000,16200000,Y,Y,0,12.2,12.2,1.0
남성,62.0,전문대,결혼,4,2,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,12,자녀,43000000,10,24,24,변동,38700000,38700000,Y,Y,7,12.2,17.9,2.1
남성,62.6,전문대,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,외국계,Y,자가,아파트,양호,N,Y,할부금융(장/단기),화,10,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,4,11.0,14.6,1.4
남성,62.8,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,산업,Y,자가,아파트,양호,Y,Y,오토론,월,12,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,3,10.4,2.4,5.0
남성,62.8,고등학교,결혼,4,2,퇴직,3000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,N,Y,오토론,월,12,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,3,10.4,2.4,5.0
남성,63.2,대학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,양호,N,Y,할부금융(장/단기),화,16,단독,25000000,30,36,36,고정,17500000,17500000,Y,Y,2,13.7,21.2,0.8
남성,63.5,중학교,결혼,2,0,퇴직,3000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,10,단독,52000000,0,12,12,변동,52000000,52000000,Y,Y,0,12.5,12.5,5.7
여성,63.5,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,서비스,Y,자가,단독주택,양호,Y,N,할부금융(장/단기),월,17,단독,30000000,20,48,48,혼합,24000000,24000000,Y,Y,2,11.7,20.2,0.3
여성,64.8,전문대,결혼,2,0,퇴직,3000만원 미만,기타,서비스,N,반전세,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),금,15,단독,52000000,20,36,36,변동,41600000,41600000,Y,Y,2,11.6,38.2,2.5
남성,69.0,고등학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,기타,N,전세,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),월,10,단독,55000000,0,12,12,고정,55000000,55000000,Y,Y,3,3.5,0.0,3.8
여성,44.1,고등학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,평균,Y,Y,할부금융(장/단기),월,12,단독,43000000,30,36,36,변동,30100000,30100000,Y,Y,3,13.4,6.9,4.5
여성,50.3,고등학교,결혼,2,0,퇴직,1억원 이상,기타,산업,Y,자가,연립/다세대/빌라,평균,Y,Y,할부금융(장/단기),화,17,단독,43000000,20,36,36,변동,34400000,34400000,Y,Y,6,5.2,3.4,4.1
여성,50.6,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,평균,Y,Y,할부금융(장/단기),금,12,배우,43000000,10,24,24,변동,38700000,38700000,Y,Y,5,5.5,16.3,1.4
남성,54.7,전문대,독신,1,0,퇴직,5000만원~1억원 미만,기타,외국계,Y,자가,아파트,평균,Y,Y,할부금융(장/단기),목,10,단독,30000000,0,12,12,변동,30000000,30000000,Y,Y,4,9.5,29.1,4.7
남성,55.0,전문대,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,평균,N,Y,할부금융(장/단기),월,15,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,3,9.9,0.0,3.0
남성,56.4,전문대,독신,1,0,퇴직,5000만원~1억원 미만,기타,서비스,N,반전세,아파트,평균,Y,Y,할부금융(장/단기),금,10,단독,25000000,30,36,36,고정,17500000,17500000,Y,Y,4,11.3,34.3,6.6
남성,56.7,전문대,결혼,4,2,퇴직,5000만원~1억원 미만,기타,서비스,N,반전세,연립/다세대/빌라,평균,N,Y,할부금융(장/단기),수,14,친지,15000000,10,24,24,변동,13500000,13500000,Y,Y,4,10.2,33.7,4.7
남성,56.7,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,평균,Y,N,오토론,금,16,단독,15000000,0,12,12,변동,15000000,15000000,Y,Y,0,6.2,6.5,1.3
남성,56.8,전문대,결혼,4,2,퇴직,5000만원~1억원 미만,기타,기타,N,월세,아파트,평균,N,Y,할부금융(장/단기),화,17,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,1,11.3,12.5,5.4
남성,56.9,대학교,독신,3,2,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,평균,N,Y,오토론,수,11,단독,55000000,20,12,12,변동,44000000,44000000,Y,Y,0,11.5,10.1,1.9
남성,57.3,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,N,전세,단독주택,평균,Y,Y,할부금융(장/단기),화,16,단독,30000000,0,12,12,변동,30000000,30000000,Y,Y,0,12.2,8.7,1.3
남성,57.4,전문대,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,평균,N,Y,할부금융(장/단기),목,14,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,2,12.3,3.1,3.0
남성,57.5,전문대,이혼,1,0,퇴직,3000만원 미만,기타,서비스,Y,공공장기,연립/다세대/빌라,평균,Y,Y,할부금융(장/단기),화,9,단독,43000000,20,36,36,변동,34400000,34400000,Y,Y,1,12.2,3.5,5.0
남성,58.0,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,외국계,Y,자가,아파트,평균,Y,N,할부금융(장/단기),화,9,단독,25000000,30,36,36,변동,17500000,17500000,Y,Y,2,11.9,24.9,4.7
남성,58.4,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,N,월세,단독주택,평균,Y,Y,할부금융(장/단기),월,12,단독,30000000,30,48,48,변동,21000000,21000000,Y,Y,3,10.3,3.6,2.5
남성,58.8,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,평균,Y,Y,할부금융(장/단기),금,15,단독,20000000,30,48,48,변동,14000000,14000000,Y,Y,3,0.0,5.7,7.0
남성,59.1,대학교,결혼,5,3,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,평균,N,Y,할부금융(장/단기),월,16,단독,25000000,20,36,36,변동,20000000,20000000,Y,Y,6,10.8,6.0,4.2
