Gender,Age,Education,MaritalStatus,FamilyCount,ChildCount,IncomeType,IncomeClass,Occupation,OrgType,EmployedYears,HouseOwnYN,DwellingType,HousingType,ResidenceClass,CarOwnedYN,ActiveLoanYN,LoanType,ApplWeek,ApplHour,Accompany,CarPrice,Deposit,LoanTerm,LoanRemainTerm,InterestType,LoanAmount,LoanRemainAmount,HomeAddMatchedYN,WorkAddMatchedYN,InquiryCount,IdChangedYears,InfoChangedYears,PhoneChangedYears
남성,33.6,대학교,결혼,2,0,서비스,3000만원~5000만원 미만,노동,군/경,9.0,Y,자가,아파트,양호,Y,N,할부금융(장/단기),월,12,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,4,2.3,4.1,0.6
여성,34.1,대학교,결혼,3,1,서비스,5000만원~1억원 미만,IT개발/관리,건설,6.3,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),월,15,단독,43000000,10,24,24,고정,38700000,38700000,Y,Y,2,12.0,2.8,6.2
남성,34.2,대학원,결혼,3,1,서비스,5000만원~1억원 미만,영업,무역,11.5,Y,자가,오피스텔,양호,N,Y,할부금융(장/단기),화,16,단독,55000000,0,12,12,고정,55000000,55000000,Y,Y,0,11.1,10.9,1.7
남성,34.5,대학교,결혼,3,1,사업,5000만원~1억원 미만,기타,기타,2.8,Y,자가,단독주택,양호,Y,Y,할부금융(장/단기),수,17,단독,43000000,30,48,48,변동,30100000,30100000,Y,Y,1,9.6,1.4,1.8
남성,34.7,대학교,독신,3,2,서비스,5000만원~1억원 미만,제약,제약,8.1,Y,자가,연립/다세대/빌라,양호,N,N,할부금융(장/단기),목,14,단독,55000000,0,12,12,고정,55000000,55000000,N,Y,0,4.2,6.0,0.0
남성,34.7,대학교,결혼,4,2,서비스,3000만원 미만,요리,교육,1.3,N,전세,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),금,13,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,0,7.9,8.3,0.1
남성,36.2,중학교,결혼,3,1,사업,5000만원~1억원 미만,IT개발/관리,자영업,1.4,Y,자가,아파트,양호,N,Y,할부금융(장/단기),목,12,단독,43000000,30,36,36,변동,30100000,30100000,Y,N,3,13.5,2.2,3.4
남성,36.2,대학교,독신,1,0,서비스,3000만원 미만,노동,자영업,2.1,Y,자가,연립/다세대/빌라,양호,Y,N,할부금융(장/단기),목,16,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,4,12.8,15.7,6.7
남성,36.5,대학교,결혼,3,1,서비스,1억원 이상,회계,일반,4.0,Y,자가,연립/다세대/빌라,양호,N,N,할부금융(장/단기),화,14,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,0,7.5,20.4,0.0
남성,36.8,대학교,결혼,3,1,서비스,5000만원~1억원 미만,기타,기타,1.0,N,전세,아파트,양호,N,Y,할부금융(장/단기),화,10,단독,43000000,30,48,48,변동,30100000,30100000,Y,Y,3,2.0,20.1,3.1
여성,37.3,대학원,결혼,3,1,서비스,5000만원~1억원 미만,IT개발/관리,일반,14.7,Y,자가,아파트,양호,Y,N,할부금융(장/단기),화,17,단독,43000000,10,24,24,변동,38700000,38700000,N,N,5,13.0,13.0,0.9
여성,37.5,대학교,결혼,4,2,서비스,1억원 이상,매니저,자영업,9.2,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),화,11,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,6,9.9,21.2,0.0
남성,37.5,대학원,결혼,3,1,서비스,1억원 이상,영업,자영업,0.7,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),금,14,단독,18000000,30,48,48,변동,12600000,12600000,Y,Y,9,11.9,19.4,4.0
남성,37.6,대학교,독신,1,0,서비스,3000만원 미만,매니저,교육,14.3,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,13,단독,43000000,10,24,24,고정,38700000,38700000,Y,Y,1,12.2,12.5,0.0
남성,37.8,전문대,결혼,4,2,서비스,5000만원~1억원 미만,비서직,일반,8.9,N,반전세,오피스텔,양호,N,N,할부금융(장/단기),화,18,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,8,13.1,2.3,2.7
남성,37.8,전문대,결혼,3,1,서비스,3000만원~5000만원 미만,일반업무,제약,1.8,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,11,배우,30000000,0,12,12,변동,30000000,30000000,Y,Y,0,3.1,3.0,0.3
여성,38.9,대학교,독신,1,0,사업,3000만원~5000만원 미만,IT개발/관리,건설,7.5,N,반전세,아파트,양호,Y,N,할부금융(장/단기),화,11,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,3,13.0,9.5,4.5
남성,39.7,대학교,결혼,4,2,사업,3000만원 미만,일반업무,서비스,4.7,N,전세,오피스텔,양호,N,Y,할부금융(장/단기),수,15,단독,52000000,20,36,36,변동,41600000,41600000,Y,Y,0,6.5,0.0,4.4
남성,39.7,대학교,결혼,4,2,사업,3000만원 미만,일반업무,서비스,4.7,N,월세,아파트,양호,N,Y,할부금융(장/단기),수,15,단독,55000000,20,36,36,변동,44000000,44000000,Y,Y,0,6.5,0.0,4.4
남성,39.7,대학교,독신,1,0,사업,3000만원~5000만원 미만,매니저,서비스,10.8,Y,자가,아파트,양호,Y,N,할부금융(장/단기),금,17,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,0,3.7,14.6,0.0
남성,40.0,대학교,결혼,3,1,사업,1억원 이상,기타,일반,18.4,Y,자가,아파트,양호,Y,N,할부금융(장/단기),화,13,단독,43000000,30,36,36,변동,30100000,30100000,Y,Y,0,6.7,6.4,7.7
여성,40.4,전문대,결혼,3,1,사업,3000만원~5000만원 미만,노동,일반,1.0,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,16,친지,30000000,10,24,24,변동,27000000,27000000,Y,Y,3,5.9,1.6,0.6
남성,40.5,대학교,결혼,4,2,공무원,5000만원~1억원 미만,기타,보안,6.1,N,반전세,단독주택,양호,N,Y,할부금융(장/단기),수,16,배우,43000000,30,48,48,변동,30100000,30100000,Y,Y,0,11.3,8.5,0.0
남성,41.2,고등학교,결혼,5,3,사업,5000만원~1억원 미만,매니저,일반,4.2,Y,자가,아파트,양호,N,Y,할부금융(장/단기),화,10,단독,25000000,20,48,48,변동,20000000,20000000,Y,Y,3,10.9,12.0,2.7
여성,41.4,대학교,결혼,2,0,서비스,5000만원~1억원 미만,매니저,산업,0.6,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),금,13,단독,61000000,30,48,48,변동,42700000,42700000,Y,Y,4,0.0,3.2,1.6
남성,42.4,전문대,결혼,4,2,사업,3000만원~5000만원 미만,기타,산업,6.9,Y,자가,아파트,양호,N,N,할부금융(장/단기),금,12,단독,25000000,30,36,36,고정,17500000,17500000,Y,N,1,10.8,17.6,2.4
남성,42.7,고등학교,결혼,4,2,서비스,5000만원~1억원 미만,노동,일반,9.3,N,반전세,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),수,9,단독,25000000,20,48,48,변동,20000000,20000000,Y,Y,0,0.0,2.5,2.3
남성,42.8,전문대,이혼,2,1,사업,3000만원~5000만원 미만,청소/세탁,서비스,4.0,N,월세,오피스텔,양호,Y,Y,할부금융(장/단기),금,12,단독,52000000,20,36,36,변동,41600000,41600000,Y,Y,0,12.4,19.6,2.9
남성,42.8,고등학교,결혼,4,2,서비스,5000만원~1억원 미만,보안,기타,0.2,Y,자가,아파트,양호,Y,N,할부금융(장/단기),화,13,단독,30000000,20,48,48,혼합,24000000,24000000,Y,N,3,2.9,2.8,2.6
남성,43.0,전문대,결혼,3,1,서비스,5000만원~1억원 미만,일반업무,공공,5.6,Y,자가,단독주택,양호,Y,N,할부금융(장/단기),화,16,단독,25000000,20,48,48,변동,20000000,20000000,Y,Y,8,12.7,7.5,0.0
남성,43.2,고등학교,결혼,5,3,서비스,5000만원~1억원 미만,비서직,기타,0.2,N,전세,아파트,양호,N,Y,할부금융(장/단기),수,17,단독,18000000,10,24,24,변동,16200000,16200000,Y,Y,4,10.8,3.9,4.3
남성,44.0,대학교,결혼,2,0,사업,5000만원~1억원 미만,영업,무역,3.8,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,17,단독,18000000,30,48,48,변동,12600000,12600000,Y,Y,3,12.8,10.9,5.4
남성,44.2,고등학교,결혼,5,3,서비스,5000만원~1억원 미만,회계,자영업,14.4,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),수,15,단독,15000000,20,36,36,변동,12000000,12000000,Y,N,1,13.7,11.0,5.3
여성,44.9,전문대,결혼,4,2,서비스,1억원 이상,매니저,무역,10.8,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),월,14,단독,61000000,10,24,24,고정,54900000,54900000,Y,Y,0,11.1,13.0,1.1
여성,45.1,전문대,결혼,2,0,서비스,5000만원~1억원 미만,노동,산업,0.8,Y,자가,연립/다세대/빌라,양호,Y,Y,오토론,금,9,단독,43000000,10,24,24,고정,38700000,38700000,Y,Y,4,0.0,22.8,4.3
여성,45.2,고등학교,결혼,3,1,기타,5000만원~1억원 미만,기타,기타,5.0,N,반전세,아파트,양호,Y,Y,할부금융(장/단기),화,9,단독,55000000,20,36,36,변동,44000000,44000000,Y,Y,2,0.1,17.0,4.8
남성,46.4,고등학교,이혼,4,3,서비스,5000만원~1억원 미만,IT개발/관리,일반,7.0,Y,자가,아파트,양호,N,Y,할부금융(장/단기),목,14,단독,25000000,10,24,24,고정,22500000,22500000,Y,Y,7,1.3,10.4,0.0
남성,48.4,전문대,결혼,5,3,서비스,5000만원~1억원 미만,전문기술,기타,8.2,Y,자가,아파트,양호,N,Y,할부금융(장/단기),수,13,단독,25000000,20,36,36,변동,20000000,20000000,Y,Y,0,0.0,2.2,6.5
남성,48.6,고등학교,결혼,3,1,서비스,3000만원 미만,노동,산업,0.7,Y,자가,오피스텔,양호,Y,N,할부금융(장/단기),수,14,단독,20000000,0,12,12,변동,20000000,20000000,Y,Y,4,3.5,23.4,0.5
여성,49.3,고등학교,결혼,3,1,서비스,5000만원~1억원 미만,IT개발/관리,일반,4.2,N,월세,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),수,17,단독,20000000,10,24,24,변동,18000000,18000000,Y,N,1,4.1,16.8,4.9
남성,49.4,대학원,결혼,3,1,사업,5000만원~1억원 미만,회계,일반,7.9,Y,자가,단독주택,양호,N,Y,오토론,목,12,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,1,4.0,10.7,1.9
남성,49.7,대학교,결혼,5,3,사업,3000만원~5000만원 미만,일반업무,공공,4.8,Y,자가,아파트,양호,N,N,오토론,월,11,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,1,4.6,2.2,0.5
남성,49.9,대학교,독신,2,1,사업,5000만원~1억원 미만,일반업무,교육,16.2,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,16,기타,55000000,20,36,36,변동,44000000,44000000,Y,Y,2,4.9,21.5,2.3
남성,50.0,대학원,결혼,2,0,사업,3000만원~5000만원 미만,전문기술,유치원,3.3,N,전세,아파트,양호,Y,Y,오토론,금,10,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,0,4.8,4.8,5.1
여성,50.5,전문대,결혼,5,3,서비스,5000만원~1억원 미만,일용직,무역,1.7,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,10,단독,20000000,30,36,36,변동,14000000,14000000,Y,Y,2,5.4,17.7,3.6
남성,51.5,대학교,결혼,4,2,서비스,5000만원~1억원 미만,회계,유치원,11.8,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,17,단독,30000000,30,48,48,혼합,21000000,21000000,Y,Y,5,6.4,9.0,0.0
여성,52.5,고등학교,결혼,3,1,서비스,5000만원~1억원 미만,기타,운송,3.7,Y,자가,단독주택,양호,Y,Y,할부금융(장/단기),화,13,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,0,7.3,14.2,4.9
남성,53.2,전문대,결혼,2,0,서비스,3000만원~5000만원 미만,노동,일반,1.7,Y,자가,아파트,양호,Y,N,할부금융(장/단기),월,16,단독,25000000,30,36,36,고정,17500000,17500000,Y,N,5,8.1,18.4,1.8
여성,53.5,대학교,독신,1,0,서비스,5000만원~1억원 미만,운전,산업,3.1,Y,자가,연립/다세대/빌라,양호,Y,Y,오토론,수,10,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,2,8.4,13.0,1.4
남성,53.9,고등학교,결혼,4,2,서비스,3000만원~5000만원 미만,노동,공공,5.8,Y,자가,연립/다세대/빌라,양호,N,N,할부금융(장/단기),화,13,단독,30000000,0,12,12,변동,30000000,30000000,Y,Y,8,8.7,20.0,4.4
여성,55.0,전문대,결혼,3,1,서비스,3000만원~5000만원 미만,청소/세탁,서비스,6.5,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),금,16,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,3,9.8,35.3,3.4
남성,55.9,전문대,결혼,3,1,서비스,3000만원~5000만원 미만,웨이터,기타,3.5,N,반전세,연립/다세대/빌라,양호,Y,N,할부금융(장/단기),목,10,단독,25000000,30,36,36,변동,17500000,17500000,Y,Y,0,8.1,2.5,1.8
남성,58.6,대학교,결혼,2,0,서비스,5000만원~1억원 미만,영업,자영업,15.7,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,16,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,5,12.9,16.2,5.8
남성,59.7,중학교,독신,2,1,서비스,5000만원~1억원 미만,기타,일반,4.9,N,월세,아파트,양호,Y,Y,할부금융(장/단기),화,13,단독,20000000,20,48,48,변동,16000000,16000000,Y,Y,1,11.4,1.2,5.2
남성,26.3,전문대,결혼,2,0,서비스,5000만원~1억원 미만,웨이터,서비스,2.0,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),화,14,배우,43000000,20,36,36,변동,34400000,34400000,Y,N,1,6.2,15.0,1.8
여성,26.5,대학교,독신,1,0,서비스,3000만원~5000만원 미만,전문기술,건설,0.4,N,월세,아파트,양호,N,Y,할부금융(장/단기),화,14,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,0,6.4,2.3,0.0
남성,26.6,고등학교,독신,1,0,서비스,3000만원 미만,요리,기타,3.8,Y,자가,단독주택,양호,N,N,할부금융(장/단기),월,10,단독,30000000,30,36,36,변동,21000000,21000000,Y,Y,1,5.7,12.5,4.3
남성,27.6,대학교,결혼,3,1,서비스,3000만원~5000만원 미만,제약,제약,3.4,Y,가족공동,아파트,양호,N,Y,할부금융(장/단기),목,9,단독,43000000,20,48,48,변동,34400000,34400000,Y,Y,1,6.7,12.0,6.5
남성,28.0,대학교,독신,1,0,사업,3000만원~5000만원 미만,회계,일반,1.0,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,10,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,1,7.9,1.3,5.8
여성,28.1,중학교,결혼,3,1,서비스,3000만원~5000만원 미만,기타,일반,6.3,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),월,17,기타,43000000,10,24,24,변동,38700000,38700000,Y,N,1,8.0,12.5,1.4
남성,29.1,대학원,결혼,3,1,서비스,3000만원~5000만원 미만,영업,자영업,0.4,Y,자가,아파트,양호,N,Y,할부금융(장/단기),화,11,배우,43000000,20,36,36,변동,34400000,34400000,Y,N,6,1.0,11.0,0.0
여성,29.6,대학교,독신,1,0,서비스,3000만원~5000만원 미만,IT개발/관리,산업,3.2,Y,자가,아파트,양호,N,Y,오토론,목,14,단독,52000000,30,48,48,혼합,36400000,36400000,Y,Y,1,9.5,14.5,0.0
남성,29.7,전문대,독신,2,1,사업,3000만원 미만,영업,자영업,0.9,N,전세,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),화,13,단독,55000000,20,36,36,변동,44000000,44000000,Y,Y,0,6.1,4.4,2.4
여성,29.8,대학교,독신,1,0,서비스,3000만원~5000만원 미만,기타,기타,3.4,N,전세,아파트,양호,N,Y,할부금융(장/단기),월,13,단독,15000000,0,12,12,변동,15000000,15000000,N,Y,1,9.3,0.8,4.1
여성,30.1,고등학교,독신,1,0,사업,3000만원~5000만원 미만,매니저,자영업,2.8,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),목,14,단독,25000000,30,36,36,고정,17500000,17500000,N,Y,1,5.6,5.6,1.0
남성,30.1,대학교,결혼,3,1,서비스,3000만원~5000만원 미만,노동,자영업,1.3,Y,자가,아파트,양호,N,Y,할부금융(장/단기),목,16,배우,15000000,20,12,12,변동,12000000,12000000,Y,Y,0,7.9,7.9,2.2
여성,30.6,대학교,결혼,3,1,서비스,5000만원~1억원 미만,기타,운송,7.3,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,16,배우,43000000,10,24,24,변동,38700000,38700000,Y,Y,1,10.4,1.8,1.2
남성,31.4,고등학교,결혼,3,1,서비스,3000만원 미만,일반업무,교육,6.2,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),목,12,단독,18000000,30,48,48,변동,12600000,12600000,Y,Y,1,9.9,31.3,6.0
남성,31.7,대학원,독신,1,0,서비스,3000만원 미만,매니저,공공,0.5,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,10,배우,25000000,20,36,36,변동,20000000,20000000,Y,Y,1,4.6,4.6,1.3
남성,31.8,대학원,결혼,4,2,서비스,3000만원~5000만원 미만,매니저,기타,10.9,Y,자가,단독주택,양호,N,N,할부금융(장/단기),금,15,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,0,1.6,8.3,2.3
여성,32.0,고등학교,결혼,3,1,서비스,5000만원~1억원 미만,IT개발/관리,운송,7.9,N,반전세,오피스텔,양호,Y,N,할부금융(장/단기),월,14,단독,20000000,30,48,48,변동,14000000,14000000,Y,Y,3,10.2,8.4,0.0
남성,32.4,전문대,독신,1,0,서비스,3000만원 미만,요리,유치원,6.5,N,월세,아파트,양호,Y,Y,할부금융(장/단기),화,10,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,0,8.3,14.0,0.3
여성,32.4,대학교,결혼,2,0,공무원,3000만원~5000만원 미만,일반업무,군/경,2.4,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,9,기타,25000000,20,48,48,변동,20000000,20000000,Y,Y,2,11.3,15.9,6.0
남성,32.5,대학교,결혼,3,1,서비스,5000만원~1억원 미만,회계,일반,6.0,N,전세,오피스텔,양호,N,Y,할부금융(장/단기),월,15,단독,18000000,10,24,24,변동,16200000,16200000,Y,Y,1,8.6,3.9,4.5
남성,32.7,대학교,결혼,4,2,사업,3000만원~5000만원 미만,기타,일반,3.7,Y,자가,연립/다세대/빌라,양호,Y,Y,오토론,목,15,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,2,5.4,5.8,2.0
여성,32.7,대학교,결혼,4,2,서비스,5000만원~1억원 미만,운전,군/경,7.2,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),수,11,단독,52000000,0,12,12,변동,52000000,52000000,Y,Y,0,10.5,16.3,4.1
남성,32.8,전문대,독신,1,0,서비스,3000만원~5000만원 미만,영업,무역,4.8,N,전세,오피스텔,양호,Y,N,할부금융(장/단기),월,11,단독,43000000,20,48,48,변동,34400000,34400000,Y,Y,0,3.9,16.6,0.0
여성,33.2,고등학교,독신,1,0,서비스,3000만원 미만,영업,무역,3.7,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),수,10,배우,43000000,10,24,24,변동,38700000,38700000,Y,N,3,12.8,16.8,3.5
남성,33.4,대학교,이혼,3,2,서비스,1억원 이상,기타,일반,7.7,Y,가족공동,아파트,양호,N,Y,할부금융(장/단기),월,13,단독,20000000,30,48,48,변동,14000000,14000000,N,Y,7,11.8,20.9,1.9
남성,33.7,대학교,결혼,3,1,서비스,3000만원~5000만원 미만,회계,기타,10.3,Y,자가,아파트,양호,Y,N,오토론,화,10,단독,18000000,30,48,48,변동,12600000,12600000,Y,Y,0,11.7,5.2,0.9
남성,33.7,대학교,독신,1,0,사업,3000만원~5000만원 미만,매니저,일반,0.3,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),금,14,단독,25000000,20,36,36,변동,20000000,20000000,Y,Y,0,1.8,4.3,1.5
남성,33.8,대학교,결혼,4,2,기타,5000만원~1억원 미만,매니저,자영업,4.8,Y,자가,오피스텔,양호,N,Y,할부금융(장/단기),화,10,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,0,10.9,19.9,4.3
여성,33.9,고등학교,결혼,4,2,서비스,5000만원~1억원 미만,운전,산업,7.2,Y,자가,아파트,양호,Y,N,할부금융(장/단기),월,15,단독,43000000,10,24,24,고정,38700000,38700000,Y,N,1,1.8,17.4,1.6
남성,34.3,대학원,독신,1,0,서비스,3000만원~5000만원 미만,제약,제약,3.2,Y,자가,아파트,양호,Y,N,할부금융(장/단기),금,14,기타,25000000,10,24,24,변동,22500000,22500000,Y,Y,1,12.4,12.2,4.7
남성,34.7,대학교,결혼,3,1,서비스,5000만원~1억원 미만,제약,제약,6.6,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),월,14,단독,61000000,10,24,24,변동,54900000,54900000,Y,Y,0,11.3,12.6,1.1
남성,35.8,대학교,독신,2,1,공무원,5000만원~1억원 미만,일반업무,공공,3.9,N,월세,아파트,양호,N,Y,할부금융(장/단기),월,17,단독,61000000,10,24,24,변동,54900000,54900000,N,Y,2,11.7,11.7,8.4
남성,35.9,고등학교,결혼,4,2,공무원,3000만원~5000만원 미만,제약,제약,14.5,Y,자가,아파트,양호,N,N,할부금융(장/단기),월,14,단독,20000000,20,48,48,변동,16000000,16000000,Y,Y,2,14.0,12.3,0.0
남성,36.3,대학교,결혼,3,1,공무원,3000만원~5000만원 미만,매니저,공공,2.5,Y,자가,오피스텔,양호,Y,Y,오토론,목,10,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,0,4.3,9.8,3.5
남성,36.5,고등학교,결혼,3,1,공무원,3000만원~5000만원 미만,제약,제약,12.0,N,월세,아파트,양호,N,Y,할부금융(장/단기),월,16,단독,52000000,20,12,12,변동,41600000,41600000,N,Y,1,4.8,10.5,1.8
남성,36.5,고등학교,결혼,3,1,사업,3000만원~5000만원 미만,매니저,자영업,0.4,N,월세,아파트,양호,Y,N,할부금융(장/단기),수,16,단독,20000000,20,36,36,고정,16000000,16000000,Y,N,5,0.0,9.0,4.2
